run,process,baseline,improved,delta,gain_percent
9,N10,288.87084212765393,288.56345864135733,0.30738348629660095,0.10640862332542589
9,N11,288.87084212765393,288.49371336157486,0.37712876607906765,0.13055272844478086
9,N12,288.87084212765393,288.532531580815,0.33831054683895445,0.11711481309333836
10,N01,290.0903538818843,289.81447950893465,0.27587437294965866,0.0950994644454762
10,N02,290.0903538818843,289.8641411614637,0.22621272042061946,0.07798009047647485
10,N03,290.0903538818843,290.0903538818843,0.0,0.0
10,N04,290.0903538818843,290.0903538818843,0.0,0.0
10,N05,290.0903538818843,290.0903538818843,0.0,0.0
10,N06,290.0903538818843,264.12645981333804,25.963894068546267,8.950278325737765
10,N07,290.0903538818843,289.8024888106731,0.28786507121122895,0.09923290014959911
10,N08,290.0903538818843,289.823303384064,0.2670504978203212,0.09205769659237129
10,N09,290.0903538818843,289.7770116293561,0.3133422525282299,0.10801539876634886
10,N10,290.0903538818843,289.8101418550472,0.28021202683709134,0.09659474128918637
10,N11,290.0903538818843,289.757267810792,0.3330860710923389,0.11482149152327936
10,N12,290.0903538818843,289.8151712668573,0.27518261502700625,0.09486100152749373
11,N01,286.0288464668911,285.741791034517,0.2870554323740748,0.10035890992110216
11,N02,286.0288464668911,285.68554231771975,0.3433041491713311,0.12002430992954757
11,N03,286.0288464668911,286.0288464668911,0.0,0.0
11,N04,286.0288464668911,286.0288464668911,0.0,0.0
11,N05,286.0288464668911,286.0288464668911,0.0,0.0
11,N06,286.0288464668911,260.2432294703529,25.78561699653818,9.015040725804194
11,N07,286.0288464668911,285.7036734718121,0.32517299507895814,0.11368538491679654
11,N08,286.0288464668911,285.7011147709141,0.32773169597697915,0.11457994535348914
11,N09,286.0288464668911,285.71051277449834,0.31833369239274134,0.11129426151414056
11,N10,286.0288464668911,285.6863165991741,0.34252986771696214,0.11975360945162965
11,N11,286.0288464668911,285.7628966745514,0.2659497923396543,0.09298005974737901
11,N12,286.0288464668911,285.61373029184904,0.41511617504204423,0.14513087759143045
12,N01,296.0150795206035,295.7946416571367,0.22043786346677052,0.0744684574258074
12,N02,296.0150795206035,295.64060941337067,0.3744701072328098,0.1265037267152958
12,N03,296.0150795206035,296.0150795206035,0.0,0.0
12,N04,296.0150795206035,296.0150795206035,0.0,0.0
12,N05,296.0150795206035,296.0150795206035,0.0,0.0
12,N06,296.0150795206035,268.886969168566,27.12811035203748,9.164435269977282
12,N07,296.0150795206035,295.75679109852894,0.2582884220745427,0.08725515689702056
12,N08,296.0150795206035,295.79588144363004,0.2191980769734414,0.07404963197430102
12,N09,296.0150795206035,295.7025770994487,0.3125024211547611,0.10556976410149743
12,N10,296.0150795206035,295.6595128785626,0.35556664204085564,0.12011774623667684
12,N11,296.0150795206035,295.70305143782485,0.3120280827786246,0.10540952281348442
12,N12,296.0150795206035,295.5941735363025,0.4209059843009868,0.14219072385861023
13,N01,293.28310336621513,292.97367549335627,0.309427872858862,0.105504841331581
13,N02,293.28310336621513,293.030040968922,0.2530623972931494,0.08628604729988718
13,N03,293.28310336621513,293.28310336621513,0.0,0.0
13,N04,293.28310336621513,293.28310336621513,0.0,0.0
13,N05,293.28310336621513,293.28310336621513,0.0,0.0
13,N06,293.28310336621513,266.70345706100983,26.5796463052053,9.062794958227094
13,N07,293.28310336621513,293.0206424468234,0.2624609193917422,0.08949063767373396
13,N08,293.28310336621513,292.98790341242375,0.2951999537913821,0.10065358365455286
13,N09,293.28310336621513,292.99796965985036,0.28513370636477475,0.09722132065983206
13,N10,293.28310336621513,292.97014976181464,0.3129536044004908,0.10670700112229568
13,N11,293.28310336621513,292.9869631741397,0.29614019207542697,0.1009741743306788
13,N12,293.28310336621513,293.0508751819202,0.232228184294911,0.07918225824449682
14,N01,292.9952450423461,292.7287049381957,0.2665401041504083,0.0909707951444351
14,N02,292.9952450423461,292.7295602380815,0.26568480426459473,0.09067887918324265
14,N03,292.9952450423461,292.9952450423461,0.0,0.0
14,N04,292.9952450423461,292.9952450423461,0.0,0.0
14,N05,292.9952450423461,292.9952450423461,0.0,0.0
14,N06,292.9952450423461,266.90253598296357,26.092709059382514,8.905505976935354
14,N07,292.9952450423461,292.70210330178844,0.29314174055764397,0.1000499992807995
14,N08,292.9952450423461,292.59288693139035,0.40235811095573126,0.137325815952262
14,N09,292.9952450423461,292.3272104479124,0.6680345944336636,0.22800185523048805
14,N10,292.9952450423461,292.66699861276686,0.3282464295792238,0.11203131625285691
14,N11,292.9952450423461,292.76439800890586,0.23084703344022728,0.07878866205042452
14,N12,292.9952450423461,292.6825230866355,0.3127219557105718,0.10673277502007743
15,N01,293.0288394967285,292.7478895600307,0.28094993669776613,0.09587791330719951
15,N02,293.0288394967285,292.7197859623891,0.3090535343393981,0.10546864085807789
15,N03,293.0288394967285,293.0288394967285,0.0,0.0
15,N04,293.0288394967285,293.0288394967285,0.0,0.0
15,N05,293.0288394967285,293.0288394967285,0.0,0.0
15,N06,293.0288394967285,266.53376021353546,26.495079283193036,9.041799206077407
15,N07,293.0288394967285,292.7146263474094,0.3142131493190732,0.10722942829065164
15,N08,293.0288394967285,292.71346098142754,0.3153785153009494,0.10762712497602832
