run,process,baseline,improved,delta,gain_percent
23,N07,333.8857933209304,333.31933384895837,0.5664594719720526,0.16965665604932545
23,N08,333.8857933209304,333.67415466438376,0.21163865654665415,0.06338654138040173
23,N09,333.8857933209304,333.21879999656244,0.6669933243679793,0.19976690764044175
23,N10,333.8857933209304,333.55403627859334,0.3317570423370739,0.09936243139826846
23,N11,333.8857933209304,333.6991984997521,0.18659482117834614,0.055885822311400817
23,N12,333.8857933209304,333.31821547617756,0.5675778447528614,0.16999161273307206
24,N01,367.1152062423463,366.55709343907523,0.5581128032710581,0.15202661011612448
24,N02,367.1152062423463,366.6733725433398,0.4418336990065086,0.1203528732925429
24,N03,367.1152062423463,366.84683495392756,0.26837128841873437,0.07310274373150662
24,N04,367.1152062423463,366.4229805026128,0.6922257397334874,0.18855817682379622
24,N05,367.1152062423463,365.1760813225612,1.9391249197851153,0.5282061017393617
24,N06,367.1152062423463,355.6648892578854,11.45031698446087,3.1189982843974304
24,N07,367.1152062423463,366.5320575900243,0.5831486523219951,0.15884622658126482
24,N08,367.1152062423463,366.81748779986174,0.2977184424845518,0.08109673405574404
24,N09,367.1152062423463,366.7780921103421,0.337114132004217,0.09182788570781117
24,N10,367.1152062423463,365.3738781791537,1.7413280631926114,0.47432741373374127
24,N11,367.1152062423463,366.79926320934584,0.3159430330004511,0.08606100418294454
24,N12,367.1152062423463,363.2319617755106,3.883244466835663,1.0577727102571148
25,N01,349.24302118435395,348.98924545676954,0.25377572758441147,0.07266450929321551
25,N02,349.24302118435395,349.0065688710891,0.23645231326486282,0.06770423427875669
25,N03,349.24302118435395,348.7097420714529,0.5332791129010275,0.15269571059503775
25,N04,349.24302118435395,348.8321955174799,0.41082566687407507,0.11763317860465239
25,N05,349.24302118435395,348.5355238837368,0.707497300617149,0.20258022571729054
25,N06,349.24302118435395,343.7805770465195,5.462444137834439,1.564081114437214
25,N07,349.24302118435395,348.81636847580137,0.42665270855258086,0.12216499190326408
25,N08,349.24302118435395,348.37498587670126,0.8680353076526899,0.24854764590828646
25,N09,349.24302118435395,347.9070703521321,1.3359508322218403,0.3825275671053812
25,N10,349.24302118435395,346.27332546536553,2.9696957189884188,0.8503235680751982
25,N11,349.24302118435395,348.8958496679424,0.3471715164115494,0.09940685864937841
25,N12,349.24302118435395,347.30007727884544,1.942943905508514,0.5563300589141615
26,N01,342.9049907597309,342.61989362206634,0.28509713766453615,0.08314172885990453
26,N02,342.9049907597309,342.48706191276267,0.4179288469682092,0.12187890472000933
26,N03,342.9049907597309,342.4135648207247,0.4914259390062057,0.14331256536028125
26,N04,342.9049907597309,342.0303206432502,0.8746701164806723,0.25507651975049334
26,N05,342.9049907597309,342.72679188916436,0.1781988705665185,0.05196741819700728
26,N06,342.9049907597309,337.88824678767526,5.016743972055622,1.4630128190729046
26,N07,342.9049907597309,342.20026934001254,0.7047214197183393,0.20551506647861204
